transmission_fluid_temperature,shift_time,transmission_line_pressure,gear_position,date
108.61503406294302,0.9456464800153684,99.8018183241322,7,2023-04-26
90.36942737998339,1.2005292341322598,64.83723766231337,7,2023-08-21
119.14381778188059,0.7449403772313231,234.4137416331334,8,2023-01-17
87.3618044910761,1.1992238779988618,223.09522399674196,6,2023-12-30
115.72286887633632,0.687879060088859,60.5226041511993,5,2023-11-08
94.61101279352874,0.9947252093521881,91.05169079720123,4,2023-02-28
119.9762271065826,0.6134913812515881,191.3010233865539,5,2023-07-15
112.15113836707036,1.0172119700033195,63.526043216170166,8,2023-06-08
104.16153246581239,1.3213425452141578,233.79971904641909,9,2023-10-03
113.22522948241843,0.9836932911131954,52.9808882599728,8,2023-10-01
115.8705637766027,0.8279327689808356,157.4364808024962,6,2023-10-13
119.90349856373508,0.6379507777499266,130.3040239970528,5,2023-11-29
86.80798053719641,0.8588316181710847,145.4008875980138,10,2023-03-02
103.38980443114366,1.356836828764889,194.95229160958633,10,2023-01-31
95.47327226908483,0.8911101159688816,55.53236981583976,8,2023-03-30
95.4182738506783,0.6848943126841787,174.38097054894297,8,2023-12-03
105.29281058691765,1.388473593664814,217.16942076817028,10,2023-12-05
100.16639366637675,1.428026718655808,190.9235759894258,5,2023-02-06
112.42128104115875,1.4539770307713047,123.51106503242748,6,2023-09-16
93.13117988139044,1.0187486599974882,86.9922255522269,7,2023-01-21
101.1999094064648,1.0622098550075751,192.90607217391494,4,2023-03-04
118.62291518564666,0.8035271350983025,122.46263780242373,9,2023-11-09
83.62063492475829,0.8368694151008073,209.92579057082665,5,2023-11-08
90.74032591580969,1.0152496414017342,55.3189727939027,5,2023-06-15
84.0661514595878,0.6617608987469717,52.275237960957455,4,2023-05-28
82.50877930403962,1.4623026091727334,148.4077162655865,6,2023-03-28
80.66618030395445,1.1850472321181447,73.33920930118303,4,2023-09-10
94.61985635639033,0.5466769918497749,215.0513031231127,7,2023-07-23
113.94167693904886,0.7582508577139527,66.68255897855849,9,2023-06-13
89.667097512196,0.8001462921487036,239.4971465661588,4,2023-07-27
92.97684594244836,0.5102871237302689,106.3755123674718,10,2023-12-11
114.25327628884622,1.484284800291474,225.05540632058762,6,2023-02-23
86.00004700691345,0.7797085378934984,105.09348073352584,10,2023-07-26
89.47364897418885,0.5516314762438829,131.736411599161,5,2023-01-19
108.47612346763484,1.3761639231465272,91.92859901635128,5,2023-11-02
109.64158542604807,0.610491588281976,59.80941399064372,7,2023-11-13
94.34762656154331,0.9557912929791271,169.2536300229137,5,2023-11-15
80.41992813340299,0.8646345993933149,211.12214580901056,5,2023-02-02
95.26107467214054,0.5779910993483711,195.98242163453142,9,2023-03-06
108.61899264220092,0.5325799057969766,244.10507269875922,4,2023-01-08
108.59194244386505,0.7688402099748501,231.52433137792363,9,2023-12-06
96.79210011381,0.8597271453903755,77.87037959303646,10,2023-02-13
93.95096987586557,1.2465833588233828,175.20066089329205,7,2023-06-28
108.08267254528482,1.2242794863276192,144.89081818613334,10,2023-11-28
117.95806863067045,0.9643198487537895,87.33749501652386,5,2023-10-19
111.71169977450573,0.7102051350715689,200.40173703319678,8,2023-07-17
89.17081399187683,1.3421562851234399,146.7062348618761,10,2023-05-13
118.50572683389257,1.149248096682593,189.7003915777846,9,2023-12-08
104.38837472161686,0.8488234620365444,62.214791291371014,4,2023-09-30
84.49739238852477,1.3708891994213301,72.65217379703874,10,2023-02-13
93.47362741617393,1.3180922208262942,138.5765665100276,5,2023-01-12
108.96320693751953,0.500599343465252,53.8389065975597,10,2023-09-04
114.79208705031951,1.3689200875480703,87.90824185531265,10,2023-01-30
101.17969102447529,1.0294097918812917,217.52609982303096,8,2023-11-05
85.50934311595668,1.4244149746136034,144.14337386351366,10,2023-11-22
84.94207500117426,1.2707160337624948,193.11833906431076,10,2023-11-10
93.03809860278778,0.6463031653023767,82.66496887631989,10,2023-05-15
81.50019075105133,0.8411566053997233,126.52640141377307,10,2023-08-13
96.74227216026132,0.8116979579706556,213.7640575717749,8,2023-07-21
111.08523155363203,1.202924470310005,58.535670466875175,8,2023-10-23
98.4408148846596,1.038520940954967,113.17758294713767,6,2023-10-18
113.21361987824915,0.7704955719848776,152.1984277201231,9,2023-05-12
106.29176723170758,1.2615780885847765,174.40774991798276,7,2023-01-21
87.73252473683353,1.1539174876584375,79.39353769729644,5,2023-08-16
88.57631835382941,1.2931604558299266,235.1402642823253,10,2023-11-06
93.9866636811068,1.247034520804418,197.45296292277038,7,2023-12-06
101.52187014795135,1.1135848681539653,62.75117772973664,10,2023-07-22
107.13093877111046,0.6660368004240069,139.10989308450522,5,2023-11-26
86.92324188611828,0.6946068330650548,227.89171777765117,7,2023-05-10
86.13097178226424,1.2873232931745404,230.04361901209043,8,2023-03-24
80.49519140792319,1.35612414647809,225.90397037358576,7,2023-05-28
84.51412043866512,1.0022178396013204,73.7955789020669,6,2023-01-04
110.07337627662879,1.4871477872377132,150.13813738571247,6,2023-02-18
82.21510222385787,0.795213708045032,140.87484630706416,6,2023-08-13
104.23107875582892,1.2316885649646057,134.27505954476172,5,2023-08-28
104.03510894141816,1.1697131272182246,125.94741045163096,9,2023-01-18
119.70193652834462,1.2464774720922813,221.76731624110718,6,2023-08-14
107.10560042298091,0.9159126918381196,208.37348116244763,9,2023-10-11
107.97033809572886,0.7443174539110118,87.59869467320834,4,2023-12-07
83.5853253461232,0.9048618021064202,206.60722348443298,7,2023-09-14
115.05351665945439,0.6896881378115333,185.8008775790257,4,2023-08-07
92.80069101182092,0.6118149230918156,59.37966194927582,5,2023-01-26
92.50182496600804,1.1842537018191657,70.9476825302066,4,2023-06-22
98.62684056172156,1.48581724355923,239.72031098445757,6,2023-04-16
108.30535845889045,1.1669076785159858,156.02760812099325,6,2023-07-25
91.77794675203694,0.6344354166975215,249.6105833503949,10,2023-08-10
111.10052460475099,1.0214362696736692,243.12054731822633,6,2023-02-20
89.82443429324383,1.1041287089023202,203.71293658275687,6,2023-12-12
84.90877939226002,1.235647346980051,114.45638208913974,5,2023-05-10
107.86771527336005,1.2754081668373622,88.75691514248612,6,2023-08-14
116.86313616105713,0.697670142379411,52.225913326009454,5,2023-08-30
116.38613138511889,0.8273413437821248,81.16081449988582,8,2023-06-08
82.50009968740669,1.0433623443901534,225.7907481880411,4,2023-05-02
95.6655844291788,0.5046176989320182,192.64615226079005,10,2023-05-02
91.49401219796667,0.6983749857278236,219.4746540696147,4,2023-03-19
98.18780477394529,1.457030094832135,218.04439563061365,9,2023-10-06
82.01782331205084,0.8572679588343085,244.99073337449875,6,2023-10-09
96.42803476103376,1.2455932067298234,189.94162318198747,10,2023-12-09
118.43770759225134,0.9723003109427835,162.31618519258296,5,2023-10-20
102.67796374665676,1.4991166805572615,168.18083570990228,8,2023-04-25
88.69183074854755,1.4014688633485695,186.36999236011332,9,2023-04-19
112.36920734312928,0.7866254430945143,141.5915080027001,7,2023-08-22
95.89384388774427,1.302641781507524,186.4738632280158,6,2023-12-29
82.55117950972078,1.0522592648018643,168.70162156909066,4,2023-01-31
94.09581867049441,0.8055619014744942,82.11356406394263,10,2023-04-26
112.56249492645215,1.0153065376176857,72.45894112435155,8,2023-09-05
88.83858954863783,0.8334036709998955,93.82177308485888,5,2023-10-29
93.0617724093858,0.6807690755286556,205.20535531387347,5,2023-06-03
90.86204426978561,0.9676202788565788,101.45764858555187,7,2023-01-24
115.92293318581878,0.9249016463058609,221.86630828101826,6,2023-12-15
91.76826808619217,0.8147739788523517,107.39800478589032,8,2023-05-12
89.61318486791043,1.118912264458605,173.74978721769577,8,2023-06-23
117.08703342718965,0.628327808009006,223.32481454169425,4,2023-12-01
119.99101714949546,1.473290977950445,219.5008954050947,6,2023-10-24
103.74295073138288,0.7120923739660757,217.00948382111574,8,2023-04-07
117.39170997262369,1.112662418270211,214.34175540694298,9,2023-02-13
110.72346501107101,0.9017944984381713,187.49608803016045,10,2023-06-11
87.50461480717502,0.5098017851201664,193.93842346364386,9,2023-08-14
107.35697538406293,0.7125489872942242,240.92453542623403,6,2023-03-06
111.60423748380717,1.0511744652221227,206.24633623327512,4,2023-06-04
109.71993764582648,0.8491111596449066,78.56198867720178,6,2023-01-14
101.19812180971559,1.3363530294364727,96.69193015194182,10,2023-09-01
100.60817511399381,1.1729652940704156,117.1723639513835,4,2023-11-19
112.87359428164629,0.6566363892600384,67.64726601616415,6,2023-02-20
107.56017360533711,1.4352265401731317,226.54224972379347,9,2023-02-15
111.71662983656667,0.7413999433003138,133.66821168392414,5,2023-09-26
88.29777370895812,0.5607315841767267,135.8257565402617,6,2023-05-15
118.65732397920561,0.9860849839922269,131.622216771457,10,2023-03-30
109.3130896442351,0.937823460735538,144.71834903067153,6,2023-05-26
96.89442654584781,0.9910531877662322,89.5474170181808,8,2023-02-01
103.96967709346268,0.5722667279473043,196.0271181113038,9,2023-12-01
105.59160372544248,0.796799290393892,226.0950708791915,10,2023-09-29
112.04963198223093,1.421807442186478,194.29928823851762,9,2023-01-10
108.03157005841551,1.2957508168887069,104.6307258256824,9,2023-09-02
113.77707941754281,0.6477469284854419,55.69524729165305,5,2023-11-23
95.79031010961975,0.7881568412317123,78.09429060205879,4,2023-08-11
96.85132906759841,1.24709608249082,185.10317106225358,10,2023-11-20
87.54337338369596,1.3579412592534312,202.2967437044012,4,2023-01-12
100.62832480992584,0.6403024290077879,147.93746194353105,7,2023-11-01
96.06228559168466,1.096611012906364,55.30805780234434,10,2023-06-16
106.59384652763039,0.9390238997227018,147.02361802242254,9,2023-06-10
104.11689102642336,0.9857863158707518,227.4132919139487,9,2023-06-15
114.29862690757136,1.292936496127691,74.37700069445832,7,2023-11-26
86.73168625495242,1.0932035614595195,231.65554062654434,4,2023-03-25
116.61785657290935,1.0571316904597343,240.11871836087607,9,2023-02-04
88.82100419369678,0.8801776659166903,182.69718650836361,10,2023-12-26
108.8280668147444,0.8229063480413511,62.552547660156364,5,2023-10-05
99.92968998634785,1.2294085249519466,117.10891491546909,4,2023-11-19
108.10659859559436,1.4149379275398304,222.49291548245932,9,2023-05-07
101.45061902238275,0.5254985678615969,193.89143268247477,6,2023-10-08
106.09667769875387,0.9761283318823837,148.2418562252186,9,2023-11-06
110.08094800425019,1.0669513691208714,82.30247403097042,7,2023-07-05
87.72492055705746,0.7836864406764078,146.7776289448579,7,2023-11-24
93.69403941965577,0.5881411668101965,68.60998260366685,9,2023-05-17
114.68928180542791,0.6684090306000284,173.02874166951926,10,2023-05-03
113.4444450973345,1.2071397708169598,205.8121572288728,6,2023-09-23
107.24403571157256,0.7186025101808822,175.6042591994405,9,2023-12-07
92.21281806769862,0.8975664289858731,52.77675923277811,7,2023-03-15
88.25056171321619,0.5158116047478678,183.87994676225924,10,2023-08-06
81.94141160451564,0.6701798567889803,147.23624459143736,9,2023-02-11
117.36230410305284,1.3163532666784263,135.86250172527312,8,2023-01-30
105.43358335994125,1.0264874927921852,106.57188573000802,9,2023-11-12
96.52463780061764,0.5978492256305928,73.26915746407408,5,2023-08-03
107.6049111985887,0.5828655201718611,162.03246037865887,6,2023-03-23
98.31921420739747,1.4208240692856342,216.65055796782457,6,2023-09-03
94.02707963675735,0.871602079470105,247.17215809617582,5,2023-05-26
100.04605534361497,1.2667052030414472,176.7252877357615,10,2023-03-18
109.46411527264085,0.9366823639057998,112.33273278785872,4,2023-05-27
113.50830656583999,0.6239032125454266,132.77069014442532,9,2023-02-10
83.98360996473198,1.0252685687586807,194.73072535167063,4,2023-04-25
82.594150686643,0.5993388036189843,145.29210103788165,7,2023-04-01
93.61161079324182,1.3630979446946685,154.47029897532894,10,2023-06-01
81.5644953864745,0.5492545834634065,77.89903556375961,7,2023-01-29
99.79286788663237,1.2000475858763917,157.37682609780688,7,2023-10-17
112.95785368570361,1.4774778296427433,244.3402079404463,7,2023-03-05
93.90762544928754,1.3857694614799008,117.25337023238909,6,2023-01-23
99.03299273222791,1.406356267814807,83.59602988697661,8,2023-02-08
102.97365270604905,0.7555754816778629,144.8918133113106,8,2023-04-30
116.54681403992711,0.9675899787151219,153.80156809485362,4,2023-09-03
117.06522620679239,0.7314686450421926,249.5237373072698,4,2023-11-25
105.27428360435071,1.188499441229772,92.7997512971387,8,2023-09-27
80.40754878289584,1.1554985469865362,158.6223944111245,4,2023-01-10
87.58443855045643,0.7963980045162655,124.6603417850112,8,2023-06-12
88.06725231389751,0.9096337769466502,199.3271079049,4,2023-09-21
103.95809715008414,0.8804077884925634,224.13113021430962,6,2023-01-17
108.30376612364668,1.1975569757935818,202.13196344050291,8,2023-09-03
83.55886307900812,0.5187627687534293,87.98999741524719,4,2023-03-05
91.5866301076256,1.4252901301318497,180.15341136066044,5,2023-12-21
100.28587448815486,0.6411537405747261,96.42854266700436,4,2023-05-31
110.85471409770972,0.8151249140256629,246.75207688369602,7,2023-08-28
93.77770901972198,0.5469909926255146,161.94387397774972,7,2023-05-02
99.88732152648309,0.9391675030033795,136.11108436179617,5,2023-03-12
99.84592491075651,1.23746885286167,179.2669442619262,4,2023-11-12
117.07040166607288,1.2843890352544736,169.90438230676767,7,2023-06-30
113.80907447413279,0.861800634485058,233.44232992524755,6,2023-04-05
114.31538275481057,0.8819551567297196,152.52171927284135,7,2023-08-04
86.66428659403711,0.8396767351711999,201.22561388313525,9,2023-04-25
116.03305717988478,0.7197555348507493,246.9278246897688,7,2023-09-18
95.74945156285102,1.2145412362297332,176.35251418510836,9,2023-06-10
101.78985591540656,1.3935768969704174,77.55787995845758,8,2023-04-06
104.57268822535357,0.9066201008350068,249.1979142072875,6,2023-06-30
97.20705854200486,1.2204007869779054,178.68418052849287,4,2023-07-05
93.72963146398226,0.9890349594750515,247.85276170632332,6,2023-10-28
89.92067755497905,0.6282662043487204,154.44909252466752,6,2023-06-10
100.54210538827914,1.0118019775353098,59.99667860378326,9,2023-01-05
113.50529535209361,0.7671067337360646,235.60521664251738,10,2023-05-09
110.6089479834026,1.1692190787801047,227.3047559320356,10,2023-04-25
100.39605070084579,0.9491961592226762,147.43753668477018,10,2023-08-13
93.71231630437435,1.177180327236212,119.37395448936505,6,2023-09-14
80.50886430964928,0.9812578630408516,79.58968750635862,5,2023-09-06
88.3081153476706,1.2612225973163826,235.73134727672726,8,2023-01-21
87.47253003756437,1.497248397464956,154.4526382646793,5,2023-02-07
103.53399313584052,1.360259760366424,206.4889810612026,6,2023-12-16
116.83044995966843,1.2072033942757339,173.3988504630026,9,2023-12-09
92.64906081850175,0.745353015967691,73.42693078442986,6,2023-04-28
111.72578150487789,1.0696986375063382,59.56932559440979,5,2023-03-28
93.18937267905514,1.133408439027634,125.63811403408755,4,2023-01-01
118.56649721415826,1.2324491779332885,51.497843517282995,5,2023-11-21
87.79361601578701,0.6936546891209338,92.23218777588795,7,2023-11-17
96.27553022355553,1.0169077045009631,233.42558851753074,9,2023-05-01
85.97437560421938,0.9624540982392942,165.92869228367076,7,2023-11-04
89.04889748776596,0.7627076093215851,188.87497059935436,4,2023-07-15
84.23848206121613,1.0389713951461823,205.88880195053721,10,2023-07-06
84.38053741610918,1.4090558869068142,239.33690701829335,8,2023-10-27
105.13988589970188,1.2690571591773219,80.66021807304395,8,2023-12-13
111.354226722172,1.0578826794637983,165.13480943775232,8,2023-08-05
83.2411335380786,1.2297067564715223,127.76628875511248,8,2023-01-23
88.85241507657622,1.288885349447927,126.37717713116226,9,2023-01-21
92.84352475742111,1.2229566925505047,186.15254846143628,10,2023-06-10
117.47071258738606,1.3606347987770202,90.61869765970465,7,2023-10-08
103.92171016905834,1.2769875690494177,176.82117457090283,6,2023-01-27
84.29087716613634,1.3277529294634485,122.65000924789837,6,2023-10-21
94.78972640551405,1.0191220042274822,73.71774919166849,4,2023-09-02
108.60719460876993,1.0030325424241036,219.58293862627886,5,2023-12-27
119.12940084814527,0.8581768938023864,78.61963132824559,7,2023-09-08
109.53478679728764,0.9932452104636519,151.1843993455685,8,2023-10-12
87.24728854947125,1.1971361163691214,105.55411615368101,8,2023-07-30
112.76741974277209,0.8110624780373309,240.67517856711243,7,2023-12-26
80.13340772509142,0.7232179952018557,172.71951849339257,9,2023-08-06
99.29564547113193,1.381038332504483,177.4121648518925,4,2023-02-03
93.80285634083567,0.5273139644328715,158.57733392449882,9,2023-06-05
117.85304244992213,1.4346981934548868,229.28472802794406,5,2023-10-20
81.83677719863991,1.350511822917111,110.54716877781203,6,2023-11-17
90.22272674563906,1.1586936669673658,163.64469401703545,8,2023-08-21
90.39450592999147,1.259700559747185,94.94675132256603,10,2023-10-08
96.93523892180794,1.0997527895750732,89.16654843760053,7,2023-06-29
116.93382303869228,1.0729614869026944,146.29038065601998,9,2023-07-17
106.1048369794608,1.1488147217486773,104.80480923728626,4,2023-01-23
84.85733112101892,0.5053534148713701,199.67379354025263,10,2023-06-03
112.99459284717128,1.3344877548452097,58.50267818672448,9,2023-12-24
105.19339156261641,1.3162545215584516,73.32123714574143,9,2023-02-19
80.64616929048195,0.9863549614831132,173.96511410285527,6,2023-04-02
116.74280695893347,0.7369349521875505,65.10495816616773,6,2023-09-16
81.89744900703404,0.834301067976641,113.64191187145884,5,2023-01-28
104.3977706896968,0.9271147669653236,175.22404821128316,6,2023-11-13
104.03351531873699,0.6590117775643783,93.33257660063555,8,2023-06-16
104.35188619571517,1.1080580073174708,205.62616328899713,10,2023-12-29
113.93100886871429,0.6518262147496577,241.99284390040592,10,2023-12-02
84.94559098169923,1.183290411994349,237.2764511762785,9,2023-02-01
101.38687340010749,1.0638520414803518,67.46217428258984,4,2023-04-17
102.94417909433102,1.335814994665073,193.95490727179262,4,2023-09-19
95.90671678718631,0.8981004271982509,201.44496151432818,8,2023-06-26
101.12292184397604,1.4058550478180232,85.35070815880292,10,2023-05-29
100.03776119954505,1.1529577488817373,68.80779921513187,5,2023-12-07
110.35906266851049,0.5008067407965795,70.74542229653267,7,2023-01-22
85.8356568738727,0.9373518656732444,149.37746750433632,5,2023-09-22
81.18358699224113,1.466980240661026,224.69716214947786,5,2023-08-04
117.25966340657322,1.4606501097927491,116.43647799873844,6,2023-08-12
92.54582808671165,1.0715732366118367,83.24130466719974,10,2023-02-05
111.66931174310986,1.162081243768759,170.57164037644532,9,2023-03-07
92.78951848254549,0.7367151739815057,125.20943511985398,5,2023-12-27
80.15775601732925,0.8213062613787842,246.4526467621704,4,2023-10-17
88.62371941145702,0.8954896332102055,155.63303561349903,7,2023-12-01
84.2176000604549,0.913592400361503,53.09267079955264,5,2023-07-23
112.9096158807676,1.2069048814919934,202.41500129109193,8,2023-10-19
86.8316360286354,0.5760876145881978,237.24229403873454,10,2023-06-06
119.74734426937782,0.545766750845708,200.03216104848275,10,2023-02-08
104.50805115996755,1.0205818091996486,105.83515199517416,7,2023-10-27
92.91679582071943,1.0785328102601122,223.11299058356613,9,2023-07-22
100.19073155779478,0.887456483671539,167.28275073396068,6,2023-02-01
118.46843691190449,1.2469211463304886,153.08717493608043,4,2023-11-10
105.44596779257968,0.6684041289733561,87.83715310375314,9,2023-03-15
110.14481589219847,1.4909381387446823,135.57947423894052,10,2023-11-03
99.74958975348204,0.8504982337018802,188.8365897107236,7,2023-05-01
101.30979679981124,0.8316012860705744,215.50164217876628,10,2023-01-14
119.3567535681563,0.893330278430452,226.68080257697468,8,2023-10-09
104.17902038750464,1.3366831631211151,160.28073050711524,9,2023-12-22
101.67688295859335,0.7203288080043253,224.6534022371689,9,2023-09-27
114.93725583407755,0.9562571245555646,242.08722940614385,5,2023-04-09
97.96814275185599,0.7659223898939204,190.90118147444343,8,2023-08-02
98.9448958187003,0.5424187905694818,223.49118591330594,4,2023-11-25
108.4082651326982,0.8672240435798011,239.95976714171812,7,2023-06-10
86.39258545185216,0.5759803805122375,120.75192084267414,8,2023-06-25
85.20833331100815,1.4702742526718366,213.82038268541393,10,2023-03-06
104.73333654073387,0.6407698879752699,172.86498616849326,4,2023-06-24
87.33806479875349,1.4844451120454676,204.55770346545017,7,2023-06-15
97.4210468325449,0.9600880414221602,72.45469813865886,10,2023-01-09
112.17791637211167,0.665796680081489,231.68237752970998,7,2023-03-18
92.39820699081463,0.7657391126311742,194.0809419651134,7,2023-09-11
109.69159054370361,0.8870281070465295,100.24305669052605,8,2023-03-19
93.11381923290386,1.178430122797399,185.75813614620066,4,2023-11-17
81.59052526127253,1.2136421171723035,181.67896245599394,7,2023-07-05
83.66596812572206,0.7181663110250928,160.4875447088391,6,2023-02-06
97.35468731524736,0.6974121711923885,85.54426340485671,5,2023-04-05
92.71551471543114,1.4132956746232148,154.2156023706413,10,2023-06-12
98.75808066305072,0.9521244289427612,177.30734099469987,8,2023-04-20
100.92317846895335,0.859002606610776,160.24099760770224,6,2023-06-18
117.70767904581174,1.126121008652691,116.73697654456261,5,2023-10-13
98.88648657050432,1.0488999828700774,190.58699537470596,7,2023-06-01
114.2990283791504,1.3944405592601854,177.85761182581024,8,2023-02-26
114.02793213809235,0.6584783956577239,96.55359635756784,7,2023-07-09
115.49766167157267,0.9514779939602671,125.6883474811189,6,2023-06-24
101.51720252086469,0.6995118515984251,144.3421709511643,10,2023-11-02
91.44695991694428,0.6065913525633769,220.21859722116557,10,2023-04-03
111.45007302649654,0.7882872752976459,70.89146035830696,5,2023-04-13
92.90724173898215,0.5676301701235232,130.3372703447372,4,2023-10-23
115.83129038117968,1.1025612823747502,68.77672335014645,6,2023-04-28
84.1938833127008,1.3515452007482338,185.0732966479434,10,2023-05-19
107.12620660568821,0.8021939146602,131.6138995884839,7,2023-12-25
99.2513072910196,1.1328807722350793,108.45793105888396,5,2023-03-29
104.28308788785144,0.6297905447941285,218.95834358939132,9,2023-04-14
84.44901547094044,0.7348017837408397,248.97888054216565,7,2023-05-14
118.85164139955059,1.1758527358811386,195.63263997811185,8,2023-05-22
108.57765966729067,1.4194428562462864,51.946104084983766,9,2023-03-04
91.40320150225332,0.5190300423574061,244.70581107010528,9,2023-08-22
115.57969844993085,1.14274666080389,77.92518325251348,7,2023-01-03
98.1137428467474,1.2045938223296733,109.22364341432498,8,2023-05-16
87.44231415506671,1.0974814248946,133.16163618627218,4,2023-12-01
97.2248123237987,0.9275198495376962,78.70668438678767,9,2023-05-04
92.77274259867912,1.4880410262475827,135.24175229063079,7,2023-07-07
108.33699890744288,0.7727616821025279,230.29919543600357,7,2023-11-10
80.85060564072732,0.9664205614025625,102.64433494893954,7,2023-11-21
115.20751124051228,1.1737163505157762,103.1823063232882,5,2023-03-30
97.29354526829496,0.500056891206713,168.11796249588448,8,2023-11-28
84.51742932496437,0.8611642472962552,183.853032897356,9,2023-12-18
110.71464297977383,0.8929723127074543,168.92422193673949,4,2023-08-19
119.53210443790431,0.5105566079951188,65.56760785969765,10,2023-03-29
116.10935307204292,0.5261619030919299,225.98389962809443,4,2023-05-15
86.58816859093332,1.488583918849538,196.7452572826074,8,2023-01-05
88.66440091773191,0.6089667320798878,164.5243053880552,5,2023-03-13
119.50770622939746,0.7362321160060724,139.27534479197928,4,2023-09-26
88.10995056457097,0.638623975528497,244.9766761503532,5,2023-09-29
92.06766389839186,1.0136801056621112,217.5715669948579,4,2023-03-19
104.91346680679686,1.236047161191585,102.13453663697877,10,2023-02-05
91.6541107343362,0.5769774334191959,175.3009295846785,6,2023-08-15
95.25465426117593,1.0859979459817906,96.7598856973906,6,2023-12-27
109.6509059159188,0.8530265882109399,164.20084800113239,5,2023-04-16
103.73247415537233,0.9905583702748842,196.42143967698652,10,2023-12-03
112.40575627028295,0.7659794648460393,143.13077327440882,4,2023-04-22
111.01926027762582,1.3637226209765863,110.30491857381352,5,2023-02-08
111.97081257585704,0.9523666338141634,118.18398727630112,9,2023-03-14
87.11302747977186,0.660510440640436,222.25851675692329,7,2023-06-24
90.2779129487654,1.291814039847436,64.07693839842563,10,2023-04-04
87.30283390274475,1.2518283941131227,232.43505206788856,4,2023-06-24
84.90529443215534,0.9849098312309955,101.7022055200394,4,2023-02-12
114.01138666579847,1.221667105187211,173.11803307088252,6,2023-09-05
80.15279914117932,1.1020801173850314,150.40798305481601,10,2023-09-29
105.10055380259003,0.6648358862157109,112.85966541196129,10,2023-07-13
114.91530996378151,1.4993079455624496,229.84892821042789,10,2023-02-10
86.69983325308618,1.2723560413494877,215.5661703738437,10,2023-05-30
117.26552606506459,1.1664487205309158,160.35078681296432,7,2023-10-23
118.29902438127317,1.331134850889006,131.47122275091385,5,2023-09-07
103.23203262043388,1.4281155983084095,185.23927258807655,10,2023-04-01
106.6852372845553,1.0777889906428486,73.7219789258839,6,2023-11-27
87.46518505118125,1.088428414461867,239.4592877432552,9,2023-05-20
119.36570419689673,0.5234835225886392,227.840123115064,9,2023-03-17
109.57873067417964,0.9148973795247557,152.24176910755926,10,2023-03-24
100.64874235101044,1.008718412524959,216.9536703882262,9,2023-01-19
100.0391755233938,0.7342085850246608,233.86280025285035,6,2023-05-22
104.71913410484802,0.8595495687207095,76.29787805546253,9,2023-10-13
87.44773081472712,0.8662975069311096,102.7409254520719,7,2023-10-03
103.88069525255494,0.8678354936768479,92.19015118073895,10,2023-03-04
82.79669172452917,1.4557849541419556,182.9593406151081,4,2023-04-06
104.19182786100276,1.0875236937023787,246.61803218684136,9,2023-06-05
102.9888453333587,0.8138877300980273,56.46529399712507,5,2023-05-31
94.30338466343454,0.8047075914405097,249.01761833436845,7,2023-12-15
83.61067039852354,1.3468756119854333,73.08581163262494,8,2023-05-06
102.0055959204825,1.1417313333487407,174.67528790414298,4,2023-06-13
97.49977844205105,1.3510489732021522,185.8256237801861,10,2023-09-06
92.49534112218402,1.1436557750421317,57.441258582726704,8,2023-11-01
97.12040771214262,1.414730517536353,116.61561903448788,6,2023-03-11
82.43694836642862,0.9022494109667037,143.49747340983572,7,2023-03-19
83.4095420026915,1.3424752815552825,231.42225390141783,9,2023-10-18
85.77312883790675,0.6759161588956087,190.40234948277944,6,2023-11-22
102.13759552499965,1.16945528521781,175.53905465229514,8,2023-01-08
91.32438256764387,0.8637671564941315,75.87777057739467,9,2023-08-08
89.40458761771472,1.0249770046665847,107.99802959824501,6,2023-10-01
105.21943531004098,1.23654318906951,137.92431951742262,8,2023-05-02
103.8733320023829,1.0644557985711627,110.38926179909201,6,2023-07-22
93.52938706013785,1.2300011047343387,137.51371861503497,9,2023-12-29
117.4874984313901,0.5365628707383273,234.01392024273989,8,2023-10-11
95.92707346380837,0.8997044709163747,171.0478285088608,10,2023-06-28
87.58185107705705,1.4541874214275476,153.6873528120613,10,2023-08-07
115.55028954646096,1.2617291040895693,157.54571988394062,9,2023-02-25
108.0853366007134,0.9830968959862847,204.66548704478458,7,2023-12-15
109.95588888330988,1.2085953684096684,245.02099693046003,5,2023-06-15
113.95858263293636,0.5269699626485762,246.3780804630028,5,2023-05-13
111.84741488115054,0.7925980717782195,181.82220512493586,5,2023-02-04
113.91117457470278,1.4030616321828169,123.64819720143025,5,2023-10-10
89.10651269314963,0.996390984256423,168.12944273854475,5,2023-05-20
104.63230211818272,1.452646064537164,63.60651539214048,4,2023-08-02
107.02810476225832,0.7649946505396209,82.36124933389408,6,2023-02-13
91.70809154532398,1.334403098615907,228.1653002738816,7,2023-03-04
119.77126478774107,0.5195670845088532,199.63425652950087,4,2023-12-12
112.29047532973573,0.5039254415379484,98.89841959926684,6,2023-02-28
116.58513193633411,0.6367920691696259,132.38945121672097,8,2023-09-03
86.08390836227187,0.7615281879503002,62.455748880802915,7,2023-07-31
81.5089674610026,0.5426086143272403,222.89398747082066,8,2023-07-12
81.14381477829669,0.7113936957844476,110.261606750867,7,2023-02-01
114.66835330630477,1.3729501525602714,159.37495992037822,8,2023-09-16
101.85618946593445,1.415437536390551,247.2346905218081,7,2023-04-23
92.30856123655937,0.6184032608527108,86.09621994501458,7,2023-01-01
112.22309207362608,0.8153865176022117,226.4527906636323,9,2023-11-22
