Climate_condition,Road_Condition,Driving_Condition,Engine_RPM,Engine_Temperature,Fuel_Consumption_Rate,Engine_Load,Transmission_Fluid_Temperature,Shift_Time,Transmission_Line_Pressure,Brake_Pad_Wear,Brake_Rotor_Wear,Brake_Fluid_Level,Battery_Voltage,State_of_Charge,Battery_Current,Coolant_Temperature,Coolant_Flow_Rate,Radiator_Pressure,Fuel_Pressure,Fuel_Flow_Rate,Fuel_Injector_Pulse_Width,Maintenance_Type,Scheduled_Maintenance_Interval_km
Hot,Paved,Urban,2546.974131437617,885.9125457283742,5.099113674993861,9.682772480514581,83.38881133585686,1.2696706454525157,164.76465956796122,85.34304381899477,49.18002113249669,94.1752854449444,11.653168231420368,66.16007409550258,2.7903183081681626,89.71900362073559,5.212025596276926,14.041151450986524,82.46936990557532,9.590015415347636,2.952055897632543,Inspection,10087.716908957646
Hot,Paved,Highway,3529.270105469203,827.129171696464,67.00644725415819,14.02768719760466,95.37020156142549,1.4751692439795328,144.29967681587414,47.121935310057516,3.2245220757199045,93.48823796570561,12.573892044413748,47.66882041778223,4.772899839494594,96.20920785243352,2.989639163562211,16.336035537794995,74.77089674028343,8.361787339611384,2.651042802664973,Replacement,11572.478112314906
Hot,Paved,Highway,3529.357417337743,1010.0298581986663,36.946403295071065,9.144237668011215,101.14660249155354,0.1163427158559659,161.45215526301482,96.22539744886443,30.228565669809605,98.46272697880795,12.243491303804127,12.251459736766934,-1.3724032167320979,94.57172423584694,5.707118454352416,19.807826299583077,79.7313845329396,11.336318835618801,2.9624238233618674,Repair,10490.712005064906
Moderate,Paved,Highway,4189.342472311745,0.0,49.15011100447904,8.810555733608389,78.55072785302947,0.8054338773325702,154.2012605456904,68.15842915254193,76.24328099608542,103.37860808397855,11.969829104855693,21.43468324133222,0.40406234940776115,79.92767762448905,5.145602508639139,13.11604457989141,71.78634129564136,13.077300388079196,1.852441724942543,Inspection,12131.162974302957
Cold,Paved,Urban,4673.382425855267,0.0,40.352462583501506,10.09371082070071,90.12178875970346,1.7735618822508168,159.25912795847833,28.654449603392163,70.62707888808916,108.90982555102318,12.448736394174215,94.88495396570643,1.8788713929425365,82.78265145748887,5.9054990813907295,11.98678063542692,76.02390677907688,9.978346247405332,2.9111240534536513,Replacement,11819.702499670035
Cold,Rough,Highway,766.8077667077216,0.0,8.822691601488252,12.525318791017742,105.71057456990566,0.15323908441246195,109.61871247982646,14.133872290460328,30.653586010434633,100.14739947065885,11.828050248555407,35.799934591175095,-0.7436001712344809,90.96811942360051,6.361631935641515,15.504245977959311,69.91360013813974,8.628145314504469,3.56656163717945,Replacement,9623.77763560404
Moderate,Rough,Highway,4547.768833336965,0.0,89.66321356799934,15.714402657401127,90.52270913734685,1.7060052845624685,171.80563546192005,76.60886784402828,52.277687772511875,100.00206626840341,11.36824817153897,79.07081877515856,4.176485938751952,96.00991102065213,6.48733552557723,16.815984048727305,69.59975827116271,11.593086849084806,3.7193955736592823,Replacement,9493.810145744405
Hot,Rough,Urban,2836.747024275511,932.8385069121107,11.851568944979373,16.719667051335595,93.40604574451766,0.20562867457337985,142.0323724176585,42.4743463485628,59.96652216404278,96.14500798400101,12.042411660372753,67.3806598844804,-12.67942636249423,115.63378631894581,5.175135943807903,15.246930724426212,76.93920752144632,11.572219140306007,2.607768050295138,Repair,10738.50268030725
Moderate,Rough,Urban,5002.595173251658,0.0,2.0937238585375773,8.329989917080052,90.37802924667002,1.5617615673122691,153.1212639147033,95.59548642434483,74.52393214917595,99.14080401200896,12.18016555286195,73.3003457873916,-2.603256921548476,86.39385306348719,6.073413359273474,17.224212575772462,77.50254578354233,8.134315972317308,2.907236366562761,Replacement,10024.57718342499
Moderate,Paved,Urban,3665.3593376309027,0.0,83.95658016141651,6.019744703358949,92.16508228289435,0.1644977464758159,111.60248680972146,61.967701552877955,71.85090752112025,104.94400781717708,12.049502233206773,49.9811439819927,7.2144242552653015,86.04679451150344,6.0892571748737945,15.035186269983175,76.48530637055941,14.716395514158844,3.789151552080439,Repair,8639.563313377466
Cold,Rough,Highway,1410.9285290047587,0.0,13.483782566735169,13.231802447982082,84.24076949086272,1.0966013918279893,126.05310306580805,50.52994461222834,52.80147821734328,99.95744211228242,12.187467566440512,41.938559395040286,2.891437660473927,94.05162433771449,5.558659676686436,15.358821390698306,75.11160584810393,10.776253234038865,2.7879258268500773,Inspection,9039.364489788883
Cold,Paved,Urban,2363.8055824359344,0.0,52.85297389801149,7.625593508817236,74.93321840872468,0.550957317375497,131.02533604343216,77.27537996540235,52.17842806107846,98.2980366485635,11.634935792551524,72.67881907714647,-17.247400120487477,63.34631779111939,6.18473016435528,16.034235554628868,66.46015873026235,8.500333129899655,2.9853925177025507,Replacement,9364.517656430839
Hot,Rough,Urban,1965.705416139496,862.5673880421767,94.62404888373023,10.03825783804017,51.90868119914474,0.966538647656578,123.03494391854413,100.54339625329648,108.78508326244423,91.59589988623034,11.604168221654175,80.95951721211941,-1.4120817329980122,125.03126778957332,4.635866047892793,14.283905849238549,77.39466702861185,12.760839531888278,3.0356925447960164,Inspection,10217.381135127856
Hot,Rough,Highway,3918.7213487490194,907.9790757800753,17.26193474526678,16.59450538888899,48.87990007165855,1.3118492706808496,145.8109904908078,67.09273131418533,19.546134661584915,101.35235388281039,11.425621862247723,43.12180567964396,5.227926105991852,99.3490334554703,4.57988118546348,14.798540624452915,76.4025975850524,10.853528048744606,3.05583645379359,Inspection,9529.568676968604
Cold,Rough,Highway,2233.233334337483,0.0,44.33877307000087,8.806055803246204,41.63881588361174,1.8494942762324498,154.39138253733665,62.92800436521511,68.7554910779608,104.45938133842851,11.826356474487657,53.41775602512432,-3.652998980031306,79.17836681532117,5.6109668232716245,12.69335385265839,67.91277207635187,9.361925812881825,3.2253948149583715,Replacement,10611.102103084315
Hot,Paved,Highway,5248.578335779516,762.762483461112,90.67860822632957,12.054077092653433,115.21500198225789,0.24008492402999837,145.99318420010312,50.48527561635142,16.032611277329067,105.30328968547835,11.705671847003106,89.00243286943311,-2.046430832235022,110.12136682873552,6.102733441978506,12.88253270662389,76.65470797550024,11.057951207977323,3.3358828459716667,Repair,11825.447187306705
Cold,Rough,Urban,4764.2916548158955,0.0,88.1154346223175,13.510475706347055,69.78994793568484,1.1650187168753918,154.37383802897298,52.734769452409935,94.57127540698195,98.61342682423415,11.850324764533699,88.21665933517636,1.3201123172156843,81.02412549086094,5.327142312716811,14.802134037777844,74.15579264094424,10.226232993726729,2.608866958667169,Inspection,10745.271933050568
Cold,Rough,Urban,2289.723211621157,0.0,36.454120604176985,13.212929164751584,89.35894210411199,1.8963416094872414,150.70633649401248,74.95153388075946,57.821869621200484,98.23346994311757,12.220441132786682,57.263511356819095,-0.8660809258107792,90.71828400023867,8.339220870421304,15.880400205243333,69.98349549592794,11.488817218017912,3.0393457525468595,Replacement,8362.075519284914
Cold,Rough,Highway,4858.364744712364,0.0,43.97830670777682,11.193886561877793,54.0134533705716,0.1738347186356911,171.34805447860825,74.00568535390525,16.938959486051175,102.29866715492942,12.184637064506799,58.19817887400786,-2.0253192108599767,105.47549009405043,4.458713222690292,14.4904816451489,71.80821320309539,5.923746672925151,3.847895069493183,Replacement,9312.784908880489
Cold,Paved,Highway,1406.4981462530236,0.0,96.14897447511174,12.266310181101984,113.8814216317418,0.5466413429002066,142.46637957978513,7.8686629156759285,76.5971980525721,96.55902321135953,11.544889497849885,46.04225389873391,2.328834593412291,72.55215238605973,4.214662938337052,14.929329835124866,70.96412035227125,12.269228590910869,3.168559352521785,Inspection,10138.874406100056
Cold,Rough,Urban,903.195044140839,0.0,81.7533749804695,9.593888526408527,57.21692010467816,1.129575412774826,169.55405918805934,76.96279295487302,78.65702243655062,92.45915521031903,11.515109554890449,9.527574288098306,4.289765067429413,75.80826775516161,4.24278516781936,15.628736141790426,67.06592423556647,9.350994694100645,2.7811985293748536,Replacement,11040.995004327113
Cold,Paved,Urban,5239.212970333146,0.0,20.934259152979205,14.499440397123278,119.1199254915139,0.9102072386231215,133.0663119611531,1.2404630086922719,53.33654753033795,97.21689297572223,11.7823858464177,59.95262580511932,0.7868577567416697,103.0473352522072,5.904900369503321,14.782597728796908,74.74797971825154,11.357534371761195,2.893790195476732,Replacement,9181.19941636971
Moderate,Paved,Urban,3291.520600333982,0.0,71.07987585837037,9.114111503323537,81.89140966039741,1.332468708104333,151.2847422229702,61.66313641560751,34.52608730926937,100.34723408193669,11.715538651546586,17.597908547347284,4.26980054880003,101.05230315538907,5.816084586025739,14.650091290309984,76.99277081663395,9.156258575295631,2.7110616862799817,Replacement,9365.668261836374
Cold,Paved,Urban,2829.971551584481,0.0,72.11050761496523,6.669589851035127,83.91707160564793,1.2954900606355164,160.85777795308474,23.243492852776136,38.804534420606096,99.18780358982872,11.68778535724564,43.27706172576325,-11.82873188690757,77.70497989817973,3.939434657025859,11.865983509664556,75.43287010149331,11.282131779681647,3.6981814130092587,Replacement,10844.18856136178
Hot,Paved,Urban,3656.862484226965,793.5040503288374,99.37917257724878,14.430325902982178,84.24465943145455,0.4092157668937917,117.63279744159625,11.899905824284385,14.834240717566482,97.79250240370708,12.168739072131768,96.98814798485044,-1.4697300564443534,94.94610965252737,6.57507335860548,15.202226444470414,81.38605251429978,11.7506957875142,3.546915644816895,Repair,9849.243565054177
Hot,Rough,Highway,3771.3702395953133,1017.1650461820368,2.0745210530799585,14.83626648447979,88.53361586179948,0.4060170747128038,148.00903148171224,61.38557076985627,58.70620679167593,97.78926403015332,11.78653062501674,29.95305167513429,1.9129543170550924,105.894178770471,4.8229048380929305,14.270411988972512,74.84147337872125,8.232653582130018,4.092618576612608,Repair,9782.726282806992
Cold,Paved,Highway,3571.085116956163,0.0,80.07951509067257,9.005480783839554,45.5475062886041,0.8626892748101469,164.2382880596797,27.926405138191157,50.5820491462751,111.28332077079068,12.2282992083191,91.60817613146001,-3.0965666840491277,68.99609469608345,4.374577907982398,13.227769188523721,72.49508965103512,9.661460882524274,3.818470879110517,Repair,10698.62721433688
Cold,Rough,Highway,1951.3425748029629,0.0,17.17966153458349,16.260300990963188,84.55895474183276,0.3687013541118095,167.31827277046654,16.974337290213473,21.51509011932087,100.65652669342096,12.124834856679119,31.404895704600342,5.677952961556586,87.79419103443085,4.305211713920443,19.084685490808823,72.59093360011059,11.865224679793728,2.6997719444878316,Repair,9345.330836925386
Hot,Paved,Highway,2062.3702782486907,942.9860589609656,81.5715195224636,6.643963408455962,86.234679703082,0.18598661932469174,134.9292649077803,78.25379801388888,62.185756524893506,94.32723086479066,12.47830251083141,48.55284560413675,-6.432999830330943,120.65710035570977,5.491706592925745,15.412028199634939,64.53000004828067,9.3750560786684,2.4333854089938898,Inspection,10028.601933522355
Cold,Paved,Highway,2040.227492962265,0.0,8.492459213407688,10.170381938985319,41.75427677125483,0.15784286965160768,153.21016543020374,93.68920215723638,20.159458669080177,97.43599686404329,11.886775273404593,39.48610955117028,5.854513835476998,105.91806151246057,3.9836706999869542,14.903732220831952,69.69984517984226,11.499747222793145,2.863700396452628,Inspection,10019.804161076396
Hot,Paved,Urban,5268.828031458594,869.6960713424762,98.68789126460528,13.590431065670579,54.23202953100716,0.49526057122500267,147.96253048200919,52.25127664258146,87.08508185157368,95.85076149078718,12.389093381871783,58.421559157620294,7.683993360152708,97.66838940915089,5.109184072533754,18.84509535123958,83.01290388875015,8.46036636603895,2.751575777213493,Replacement,9891.792999158502
Cold,Rough,Highway,5808.927914128456,0.0,36.81866775236391,10.172488051301041,87.21614801117116,0.7242125620377482,113.92626214336377,81.74885251158123,34.21607788330342,102.23255421689313,11.62513319356211,12.537612482064532,-3.953907439738526,77.9692460757003,5.300816685746177,17.119982602962445,71.45399083888182,11.10677055824262,3.220084219535836,Replacement,10206.950083339423
Cold,Paved,Urban,2416.3716294353917,0.0,66.76673341444392,7.041234387288534,67.57583971515126,0.25920450711321563,151.48528416739381,56.28200743159515,69.24888583539918,97.73118368893381,12.31062432389913,65.87052775013655,-6.185107885418559,104.55897275729103,4.104489549862461,13.940861244511844,71.71932886926561,13.332222008046577,3.0517292019242537,Inspection,11004.944594822673
Hot,Paved,Highway,1966.4148523493263,783.181468357453,15.023283588818027,11.393928517609794,79.23708675472137,1.777686439759045,152.56024346523333,55.65866439384786,52.07507882905871,95.11053476544977,11.943175061218481,57.651542929780234,-6.965187053127022,77.76732074483344,4.881634796802596,17.885496697492314,74.43477680389702,9.563725815290926,1.99836099206823,Repair,11962.768313378532
Cold,Rough,Highway,1710.4686471284956,0.0,32.17340842845755,11.529870175268513,95.68548624876928,0.992485886144189,134.3809384788655,92.60952638735087,61.34019192188898,95.54285132793817,11.356861598598858,20.084164895913936,3.0553883551748284,85.76765993443937,4.280333516124012,14.90295458919261,74.57051374202484,12.070667986240307,3.185733580875462,Replacement,9702.315662945868
Hot,Paved,Urban,1306.3603732696915,829.4870729783305,70.39902590803867,13.114122114914386,64.87482203841759,0.40098376898639465,144.32071798704112,7.033803613309908,66.71534643557368,103.73187454234575,11.607398526637535,85.65725810410231,5.141754818639242,98.01886976068151,4.911556301559813,12.978261848867673,72.36319987295641,10.631969994807742,2.6229779764657053,Replacement,11847.602087443189
Cold,Rough,Highway,5838.110046480847,0.0,12.735177157083866,7.047952615087924,91.42205433829943,1.2213818894702584,140.1432735503502,61.297454957332235,88.26009608147096,104.79476129796537,11.419471601518806,72.71638203643882,7.430858634095402,103.6462578619536,3.774679497758347,17.06101824635879,76.45378395402686,9.692882012292682,3.7031443655517444,Repair,10009.263529247193
Hot,Rough,Highway,2464.3241521220166,1003.3240150795484,85.87191273022307,13.01583467274458,95.91283947313279,1.995157609179767,119.86086556056802,98.30127332112734,58.23270374312627,102.17399614928725,12.444784252821115,39.0893651545012,1.0791376817196587,89.32349738424406,5.677618460702817,15.340533562694073,79.1266733976467,8.024387454304389,2.7246946339627875,Replacement,11439.104943275144
Hot,Rough,Highway,1227.996009589151,897.0038124699199,85.8903574502027,15.525936654762333,66.27999664582501,1.2387795140956936,154.15774638096173,21.57171255107572,20.2231962128587,95.84106827189377,11.680349236603805,51.76634918842959,2.162431922009725,93.40380258516969,4.0289179998649125,15.678252582407122,72.63344140781041,7.280273117054605,3.2416019597335675,Repair,11065.095587829448
Hot,Paved,Highway,2847.1835994644207,1034.7609784403946,38.23755033601349,7.037562767592807,68.08527248972439,1.3893147928702645,191.34284962302752,30.84076214612088,27.396195324682683,114.15364861204914,12.525957666713934,6.670853134282984,9.297567468435,97.98537920178295,6.504618959217049,16.38685523762347,75.38214898861618,10.930184270834717,2.678271501895734,Replacement,10460.493157432977
Hot,Paved,Highway,2647.8327252040767,841.09672671815,9.92590988476877,9.129436589114611,106.60411547732885,0.4117551725802622,169.04057931404205,79.72609347185498,24.984902828102516,107.39746357657741,11.903401761018163,29.266594342879195,-0.7945051885228848,105.82466230428815,4.2406380375723,13.243930684473693,75.19526410849903,10.379739946653931,3.140261636030661,Inspection,11384.532877072728
Hot,Rough,Highway,3403.93408991508,996.8702388325723,9.74399017706623,13.823706462198995,99.06040909627393,0.7283594378022884,152.69251237298607,15.476479745886643,37.24906492735519,96.05872229067765,11.708491599355803,51.36340726527715,4.029082693260892,89.5473432441763,4.015737457315995,14.827115449709991,73.05209224325756,8.046796664607262,2.496260366594218,Replacement,9533.405967153169
Hot,Paved,Highway,3180.208217035862,1017.125430245178,98.93856978424631,9.594872185460519,83.52421915123591,0.8712491128057401,156.07493174223802,19.024215973516345,95.06030200712911,98.12197580335365,12.053891395211727,66.99509058248546,-0.8593932652015018,85.41244241587825,4.041661225345406,15.217934959555445,71.19283176154458,10.945246866766727,3.6706760239776104,Inspection,9391.874394044495
Moderate,Rough,Urban,5434.88605548196,0.0,83.90667080375604,15.072417630727841,76.06471783883765,1.2230908159566956,150.3041252899896,12.161655141203067,19.53494267596522,92.96281500559246,12.27244480301875,46.14800990122501,9.264960135912824,103.40205657966911,4.199310888831779,14.42401944981199,69.70566436801138,12.043866614532682,2.5862836624164327,Replacement,9375.68860975868
Cold,Paved,Highway,4769.972740592964,0.0,7.930792379856378,6.017365866868614,70.56902591832988,0.22394098921396188,135.2103239537674,35.20902174678262,79.93623057783176,104.60396644274657,11.960263809207023,82.89477587779103,-0.4457272875685,99.04027140279302,4.792178637425733,12.931365028545795,75.36834516348371,9.949030706241013,2.3108176282961597,Inspection,9299.247951134486
Moderate,Rough,Highway,2798.493242705407,0.0,53.70149435237962,11.137936484362552,74.47604142830458,1.337213726088374,187.34440685497214,52.127694096830005,57.4793632127137,110.23999746370508,11.846863615086697,65.2945971787538,0.19365127441085395,92.64139901599061,6.69488693004017,12.010167821856943,74.028594690718,12.340843269755277,2.9399665358756066,Repair,9916.045129048789
Moderate,Rough,Highway,4749.304481731674,0.0,83.14575323509109,10.56307769985986,110.10814116824578,0.7079252971811868,164.18865924390565,30.670064456856807,87.71103526015725,99.81439276218283,12.38120652361421,22.989013439967408,-1.9913395172118487,75.89089826596033,3.75927977336229,13.972341774899542,77.0826106555106,12.907731337365002,2.954781485768601,Repair,8803.000710071437
Hot,Rough,Urban,1457.27624019717,961.7567448244414,5.903216616824791,11.841154424614743,89.27650959306818,1.7864095222240601,160.88708958940683,92.47401684534972,17.901642093373685,102.69919774094153,11.968888873151592,2.8509025828598378,-2.7747436547900435,103.18437168160823,6.300957099235715,18.478355741004595,74.44333225000118,11.040272129914399,2.0047943220748565,Inspection,8913.568375265333
Cold,Rough,Urban,2889.4635069776823,0.0,82.10300079300961,8.590563943776413,70.07480324326804,0.9566276002673576,129.56288737292664,26.68332369414667,88.89431413141882,99.82217307369754,11.298633912647896,67.75569634071643,6.194179351420055,59.62321982401227,6.705955691924164,15.998901442673075,82.17444574980492,10.832594240382038,3.160082140382285,Replacement,9169.397644554676
Cold,Rough,Highway,4470.327109925065,0.0,51.218404574943065,9.011393752146498,89.7163264423569,0.5348591271272595,147.3539177478029,18.425455685169027,78.75644308593208,93.78839991586325,12.256415434722753,15.295762840386207,5.071817319335567,86.62216982172198,4.277639510231909,12.060898941529352,75.55025056679659,15.34205721830795,3.0884561596670195,Inspection,8959.559716479722
Cold,Paved,Urban,3743.2490219234714,0.0,34.27947619175692,13.973531035013705,97.81192881858885,1.0726523368662568,131.48202472075832,97.59109250587228,53.92550713275994,96.98404664490528,11.474941419361976,46.09447395128592,3.9439423812788608,87.65616965892355,4.806935148823423,14.466451767687198,77.61856300453593,11.852646280659224,3.5244398019294954,Repair,10282.336627952984
Hot,Paved,Highway,6015.034956995664,982.519801111019,17.380486143181784,11.978936444073899,63.49062966210683,0.8707890107564413,156.764856205894,97.78634732859021,46.54592160004576,101.85601181185775,12.278190184531015,59.607048633187496,1.2122928064550955,106.88719427598087,3.530008884496012,17.388313932999164,71.87212719464861,9.40798524790988,3.2922388532956814,Replacement,10960.33089038164
Hot,Rough,Highway,3251.650028997388,778.5522761042943,56.00041899366295,12.604906259323895,124.74688225572767,1.545796473764128,158.96195356466026,67.53924711957815,14.54719483825311,105.41259408214893,11.619851416372047,31.01152965791244,-10.289972154941609,116.47078320994947,5.05264290222708,13.009188247248991,78.83554406916366,12.731731458875238,2.764931892157737,Repair,11859.09045963666
Cold,Rough,Urban,2591.686417124566,0.0,82.44370283629637,13.43220451463983,90.48734714935827,0.23219566123016624,143.57023370759674,54.17998546964229,28.930198347778504,96.23283350764731,12.299375176891703,59.20710679896052,0.26632812553027096,75.37884772913995,5.29085330296488,10.95970124220797,83.29257963648516,9.722020930771915,2.3857347936182514,Replacement,10484.673432767733
Cold,Paved,Urban,2873.8182923705926,0.0,51.159712404908355,7.326942537349454,67.73532295506371,1.5312860411423028,166.49381166898837,82.60791218307044,35.23492618745209,98.97755018332569,12.865359281542599,32.103966080453276,6.599652033621924,103.22860451587218,5.951619828857708,15.01080146689442,71.09093349274659,9.15856532967413,2.7949065124196384,Repair,9535.44193603013
Hot,Rough,Highway,1824.8120051572723,890.1600343094525,66.42832892313487,10.581000006501586,75.39189698772725,1.2215422528180582,162.0270987087087,84.78473434338517,92.70252427079042,94.45702691241274,11.414498439308357,43.73963420545199,-0.24663894478452603,102.04487410959682,4.519025229719051,15.888704356602405,72.51675621147392,7.938445045433445,2.6087198163953556,Inspection,12209.952764158912
Hot,Rough,Urban,4914.284572349781,1025.1424644723472,2.849539420778968,7.96780249889349,104.19231021895847,0.22077902683450282,155.5273520355623,57.32099224147602,58.3296333998535,106.07996124210591,11.983401703604573,46.270509851471765,-3.6591705231625853,108.47767639844822,4.60818550308955,13.323032392482109,78.59627198288418,11.273562130748024,3.0591268845331214,Inspection,11199.128099165606
Moderate,Rough,Highway,1598.29575147117,0.0,62.759564791757796,8.001996836851553,47.77771845026768,1.821517308260358,145.76757610668295,47.57310902358751,13.416249142645611,101.6643390557748,12.209153539354213,3.006049795277621,0.0753711052640032,95.444291210316,5.150004187094205,15.053025917173828,76.95943606690403,11.858726011520798,4.548331582860688,Repair,10217.424197883047
Hot,Rough,Urban,5590.613188526455,897.9549505498295,15.877710968801551,9.466330853886642,67.21048415711883,0.7174201118017095,139.29151043291597,22.81424694230794,13.916770490200093,102.55879195181599,10.99120191722328,98.49540055098652,-1.842699926708826,106.09335032924061,6.886435564466163,10.392407980134696,80.80616172720077,12.816299937048178,3.9568627667430416,Repair,9863.58252218046
Hot,Rough,Urban,5347.243764756121,826.5690198605977,61.344789969318015,15.926204984306386,96.84037370051553,0.16622014852165024,121.10343406126006,17.09566032071688,43.63896431850657,102.07779737637456,12.464248373176124,67.26943964019215,-2.7631826020455437,101.53059721882181,4.945788191848174,12.60077454003038,77.04600985235372,10.79510722804985,2.673177041158284,Inspection,9728.047962929088
Cold,Rough,Highway,3322.197035287758,0.0,64.6339426063058,16.8266872049912,125.52914863409097,1.4399871501328458,158.20750784474333,41.906266363168,71.53771644960162,100.07018077042508,12.404227747140908,26.27299431908574,7.216374228237507,95.38763699326007,5.44042386519085,15.788641943059185,75.49518040123179,10.301331532939415,3.546553269524277,Replacement,9078.8789798783
Hot,Paved,Urban,3943.2360367968213,992.8721103019985,32.91714870929868,5.081927970356647,86.02434919239046,1.9498366243152645,144.36767652419547,38.92877006659765,45.47671655494402,101.36515060313265,12.566900099140621,11.314408355320605,-0.4196177695178206,108.34757609095578,3.360147600789415,14.183664978703055,73.54826199591821,11.893404197978924,3.575040974858794,Replacement,9331.43693370972
Cold,Rough,Highway,3855.378257805897,0.0,34.86941699838542,7.782168091472055,56.137644672643646,1.4641947408503708,155.54632412173646,81.66835996498602,20.613627223536426,95.31294094339351,13.271083049628587,33.169961614657474,-3.092288401747742,106.14717282903402,4.752996231876558,19.636083039237626,72.99207074567298,13.778287219461667,3.1883828156669916,Replacement,9018.651317274838
Cold,Rough,Highway,2772.4526267734104,0.0,20.323203830336645,10.280162188022402,119.6857118330402,0.14113360772854847,120.94426675602428,107.1411858543514,30.37121348976829,96.229951224927,12.466316493615894,60.62239271302816,-0.27789335400315207,74.63137993323176,6.0322269048302495,16.358513076164414,75.91443247213195,12.731956227685147,1.777379358538475,Repair,11321.991436882126
Cold,Paved,Urban,1680.8173751273287,0.0,28.177047777489317,8.21868717809329,98.96292066765476,1.6604529064902114,138.50551848936783,18.55834363097112,17.542755095469033,99.90247461195563,11.83097695199313,42.060953830781585,-3.4840963655883153,90.44580746965204,5.899552982793222,13.741156387225857,68.87524816407121,12.436230079854273,3.405957717022459,Inspection,8118.438090022366
Moderate,Rough,Highway,1389.0731513569085,0.0,56.41404430347069,10.652066786120024,106.64986997968155,1.1424931600738992,151.03848185443434,34.205822303285004,67.97680639184838,110.39693259624286,11.994708314489719,69.60195868160926,6.901401561341823,77.28300391081667,6.2701715613660465,16.728207787410728,83.40106185133837,13.538911862310027,2.486328552200021,Repair,8744.3668954249
Cold,Rough,Urban,783.5579554838841,0.0,79.55112390141834,16.013201262715057,98.74162373547813,0.19098927370540572,182.81489930152668,18.356433084002788,75.3319637534429,103.49732304501352,10.722901272763544,84.94365416204583,1.1326236507468461,85.35698341163747,5.295948632228138,19.83237397482358,64.78836083668159,4.271331158117793,3.0839505218484455,Inspection,10189.516148391724
Moderate,Paved,Highway,2441.8541809544986,0.0,65.74647187780722,13.21187841839346,64.05850106907839,1.2425216921321776,117.21388503876808,70.26500180181256,30.32666186149867,101.79534687672037,12.36786663493431,2.1529312950997137,8.030573313995056,88.96257773776014,3.6532214008547346,16.056568228398497,81.8426017062361,10.679928462745815,2.4123749628671387,Replacement,10900.021818777775
Cold,Rough,Urban,5303.026347770032,0.0,91.5333174760799,9.255697728009354,80.3794301218065,1.4604309640911508,175.80325404746986,50.741154375040345,78.92610634448107,91.9223317571065,12.776855806630236,47.944199495968995,3.735763672064973,85.09584376273345,5.664020643689513,16.03813704833604,69.53492523883094,10.41487860991106,2.8012763435894694,Inspection,11125.454368406723
Hot,Rough,Highway,5410.816355556225,899.8709775477919,39.37458305222372,10.685365172981097,72.67107248927744,0.6973811848682542,131.98533508256057,58.83276438618349,42.82552169951538,92.83582470746109,11.90309701124142,95.94161286007197,2.3499454263493043,101.80497597837045,4.618533033227778,15.449246055087603,68.76575678645612,8.442167701469693,2.7932257529411246,Replacement,8837.11215071912
Moderate,Paved,Highway,5102.4622112516745,0.0,78.73605953158916,5.646818713327921,100.31282201949156,0.9103887227333823,155.58951048206913,76.90550200258208,4.595840935215478,95.94799278952149,11.742912740100133,75.87766432329494,-0.28994331517812105,91.41755269210185,5.513014451528895,16.198678224879576,63.6017158427316,6.832389765496146,3.5035728271215616,Repair,10274.654105275322
Hot,Rough,Urban,5940.50946913563,908.7459392675423,62.96226349299931,16.660335910818333,99.54789724658445,0.5300402004518899,127.26683928356167,46.251501468324676,20.01862340886325,100.64337702123305,11.174070287872457,27.3823442053044,4.6755800776557725,94.58545903024434,5.26456731736536,12.347746366524445,70.10762874553059,10.8792523936812,3.3405956402615984,Repair,8890.513708139359
Moderate,Paved,Urban,3148.789499569862,0.0,51.577644163331726,8.649854260163654,63.36832119885497,1.8513788712431898,131.44697807327438,87.86030784123804,65.89946177030265,103.91017942835855,12.118216051072949,88.56670520413539,2.8688891995706793,92.72740085018597,5.843496838211204,14.303934100281364,69.84112571746553,8.795854437940033,2.0789682499710773,Repair,11395.053806622424
Moderate,Rough,Urban,675.4869998728926,0.0,24.63195104608584,11.633044582116824,54.93706727228637,0.5348321971079013,127.23713780292876,47.715208179659484,15.229876551064761,98.19472091185929,12.34800748679852,53.51901189143934,4.435198055692919,80.65701001066512,5.577822646697582,11.950155009815878,78.7413704683036,8.875888968113216,3.3016049575038364,Repair,8723.069117982268
Hot,Rough,Highway,2271.1565805467408,821.0747109005681,92.05181760687069,8.81943856337858,110.47585659933088,0.36808732237147646,188.5524104836408,10.114131666444417,17.791400116076154,101.89757416151326,12.574496221874114,15.3308361956496,3.2539028103986904,102.16234413151602,5.418111652544258,12.56850368031557,79.18939560592742,11.068697579655876,3.818467960052385,Inspection,10753.935086499272
Hot,Rough,Urban,4273.880481182822,952.442187344484,18.887365290667624,10.839794800630981,68.71033038037383,0.31671250871336976,140.49248146674142,61.42826756987654,31.355722502644337,98.20248928510766,11.441571201434941,45.40186624062426,2.8163641002112687,80.65127321358725,5.340296081576318,17.001061671487804,81.71864094948228,9.42950386544728,3.6377887760460847,Repair,9273.957499822041
Moderate,Paved,Highway,678.2216436943505,0.0,30.107591432383508,12.637357781166674,49.97138321102808,1.775296387772863,144.58308387568516,87.51494192751508,55.639039329262154,108.59059927607885,12.771994321674983,7.935620173281599,-1.5812169968400072,103.46236053585329,4.832841502312403,13.419436031117026,77.77734912351863,11.405965056270789,3.1565349444236475,Replacement,9037.448662480878
