Time,GPS,Speed(km/hr),Acceleration
827,"(54.510805, 52.531631)",83.7461989390708,1.7395425379891605
828,"(-33.24988, 29.623573)",86.33041025666496,2.5842113175941717
829,"(50.541565, 44.695749)",85.73330053374592,-0.5971097229190412
830,"(-30.690228, 31.311355)",83.57550467062848,-2.1577958631174394
831,"(54.702998, 47.430866)",87.43177652977181,3.856271859143335
832,"(-27.38899, 29.730091)",88.17127369561345,0.7394971658416372
833,"(62.706042, 54.605921)",89.17989162658776,1.0086179309743166
834,"(-27.386572, 30.064926)",91.85346085588235,2.6735692292945865
835,"(57.97766, 53.43628)",89.56682716841715,-2.286633687465205
836,"(-29.22644, 29.112013)",89.9753652045212,0.40853803610404427
837,"(62.075011, 54.496889)",93.41507640229648,3.439711197775286
838,"(-29.481109, 33.921489)",92.4472713939257,-0.9678050083707761
839,"(61.194461, 43.438897)",93.56767170247171,1.1204003085460044
840,"(-33.314527, 35.278691)",92.7793040821847,-0.788367620287014
841,"(59.362596, 42.817686)",94.84052689805168,2.061222815866987
842,"(-33.369916, 33.96254)",93.5370700078843,-1.3034568901673844
843,"(62.701573, 43.328313)",94.81403912327016,1.2769691153858649
844,"(-32.815823, 31.411609)",96.98799101789002,2.173951894619867
845,"(63.473071, 48.160811)",96.23008829706212,-0.7579027208278966
846,"(-32.128317, 33.835665)",96.71922982010052,0.4891415230383926
847,"(66.321612, 43.891888)",97.29748310529462,0.5782532851940891
848,"(-30.09775, 34.996741)",98.62610873470814,1.3286256294135197
849,"(65.553412, 42.255942)",96.64603836817729,-1.9800703665308526
850,"(-32.948698, 35.781239)",97.01766713885189,0.37162877067460903
851,"(61.449855, 42.817744)",97.13374542595297,0.11607828710107942
852,"(-36.868434, 35.634521)",100.0,3.0347540996510025
853,"(66.913455, 36.806938)",100.0,2.1222540979077635
854,"(-30.877168, 34.40203)",98.15648276170386,-1.8435172382961371
855,"(69.62896, 41.257076)",100.0,2.1127229867058834
856,"(-30.455244, 32.256861)",100.0,0.42031388676137454
857,"(68.908407, 46.44306)",100.0,0.03532322652441913
858,"(-25.650575, 32.29878)",97.2101849450448,-2.7898150549551985
859,"(63.467996, 53.232017)",93.97687820402265,-3.233306741022141
860,"(-26.889682, 29.870155)",94.8003193001882,0.8234410961655549
861,"(63.916529, 53.380064)",93.46465049708374,-1.3356688031044655
862,"(-24.746875, 29.172204)",92.34017302641602,-1.1244774706677156
863,"(58.040532, 58.399782)",89.3074034041087,-3.032769622307322
864,"(-20.0065, 25.19785)",85.4410333651414,-3.8663700389673012
865,"(49.755293, 70.840323)",81.86795640857657,-3.5730769565648157
866,"(-18.890391, 27.599185)",81.33063911709031,-0.537317291486255
867,"(51.931388, 64.794735)",80.11781026240263,-1.2128288546876898
868,"(-20.364285, 27.019227)",82.26399495216546,2.1461846897628383
869,"(52.556283, 63.290737)",82.26819936249298,0.004204410327513286
870,"(-20.516607, 24.95687)",81.97924328275153,-0.28895607974145654
871,"(51.223429, 68.711077)",84.34556366027518,2.366320377523643
872,"(-20.005594, 28.069192)",84.14160242197671,-0.2039612382984639
873,"(58.12996, 63.311312)",87.13491117774339,2.993308755766679
874,"(-20.798074, 28.386429)",87.14116316428512,0.006251986541728427
875,"(63.057172, 63.046733)",88.93101378664151,1.7898506223563961
876,"(-17.904228, 32.710882)",88.42099993908677,-0.5100138475547389
877,"(63.223554, 51.866627)",87.00446859674943,-1.4165313423373298
878,"(-24.593364, 30.600747)",89.30000139369531,2.295532796945874
879,"(58.650748, 52.021105)",89.19501931528227,-0.10498207841305113
880,"(-27.954048, 28.141808)",87.84677508443312,-1.3482442308491513
881,"(53.658917, 57.105542)",85.40545228324257,-2.441322801190546
882,"(-27.065667, 27.27829)",86.1804874413117,0.775035158069127
883,"(54.024509, 56.299249)",88.4164234774433,2.235936036131609
884,"(-27.434459, 26.480488)",87.26745051842514,-1.1489729590181676
885,"(53.068823, 60.944222)",89.30097541997351,2.033524901548371
886,"(-28.33099, 22.139569)",88.3020005180654,-0.9989749019081164
887,"(52.631279, 60.636583)",90.18089853671692,1.878898018651523
888,"(-25.535294, 26.366194)",86.67004118678044,-3.510857349936482
889,"(54.829395, 61.826349)",88.58834577634923,1.9183045895687947
890,"(-29.932495, 27.179723)",89.93035324955886,1.3420074732096356
891,"(53.145928, 55.604547)",90.26721995250381,0.3368667029449415
892,"(-29.441478, 24.438928)",91.80051928033205,1.5332993278282523
893,"(53.954255, 60.549458)",90.15065009055047,-1.6498691897815858
894,"(-28.834846, 24.544739)",89.50819482404275,-0.6424552665077214
895,"(54.091438, 61.06915)",91.58544109392346,2.0772462698807126
896,"(-26.710063, 26.259955)",89.45642708862759,-2.1290140052958773
897,"(53.9602, 56.098874)",85.5097532021281,-3.9466738864994992
898,"(-27.62702, 25.072141)",85.86747546921393,0.35772226708583765
899,"(54.29848, 61.980946)",88.61470115327205,2.747225684058125
900,"(-24.991924, 26.514279)",86.31392320953913,-2.3007779437329297
901,"(53.088495, 57.693102)",86.86356374365033,0.5496405341111992
902,"(-30.824921, 25.797964)",87.68857581446544,0.8250120708151121
903,"(51.02462, 57.373186)",88.80004104211149,1.1114652276460464
904,"(-33.413312, 27.694894)",89.13945956132993,0.33941851921844074
905,"(52.27914, 54.176135)",88.6539504675868,-0.48550909374312984
906,"(-34.086173, 25.691413)",91.3145865574336,2.660636089846808
907,"(52.78457, 56.913998)",91.5840931849694,0.26950662753581045
908,"(-35.777485, 26.698719)",90.84480495352764,-0.7392882314417657
909,"(54.516493, 51.833474)",95.27121896806236,4.426414014534718
910,"(-37.693489, 26.184065)",94.16138413607415,-1.1098348319882154
911,"(52.770556, 49.525249)",94.10226657850367,-0.059117557570469326
912,"(-44.166722, 26.955154)",95.15586940085036,1.0536028223466958
913,"(48.014685, 48.656708)",97.72024465184681,2.564375250996455
914,"(-44.267631, 26.471788)",98.22892227923637,0.5086776273895582
915,"(51.183122, 50.953263)",98.90288094657228,0.6739586673359169
916,"(-48.11133, 25.541588)",100.0,2.3038422894168162
917,"(51.799003, 53.918987)",99.2380770747034,-0.7619229252965973
918,"(-41.970386, 23.172164)",100.0,4.357127721350462
919,"(52.341908, 52.080276)",99.71086512902377,-0.28913487097622764
920,"(-43.829587, 26.051541)",100.0,3.7392829732020196
921,"(52.222093, 49.559578)",100.0,4.514006365385102
922,"(-43.576606, 30.718716)",100.0,0.24249514154164278
923,"(55.266934, 43.880253)",100.0,1.1783980832450234
924,"(-43.080434, 33.757306)",100.0,2.338723040637161
925,"(55.571659, 38.607828)",100.0,2.34204626716972
926,"(-41.820135, 33.955625)",98.74814578777683,-1.2518542122231628
927,"(55.736307, 42.017232)",95.69078920169869,-3.0573565860781384
928,"(-42.68544, 28.344353)",97.54158805245835,1.8507988507596607
929,"(52.209198, 50.611333)",99.22875818251764,1.687170130059293
930,"(-44.89853, 27.961846)",100.0,2.3496653613089005
931,"(54.422507, 49.87483)",100.0,0.6116243740604848
932,"(-40.185371, 27.374129)",100.0,1.2125562067507059
933,"(54.844717, 51.753257)",96.89161407845103,-3.108385921548968
934,"(-42.207796, 26.876306)",98.32398024055877,1.4323661621077441
935,"(56.809576, 48.811688)",99.44432897488677,1.120348734328006
936,"(-41.062064, 31.109539)",100.0,0.9653115692372718
937,"(56.273601, 46.091475)",100.0,1.5411862396494995
938,"(-43.373422, 30.575147)",99.14626681728328,-0.8537331827167214
939,"(58.848108, 45.037942)",100.0,1.844862624350763
940,"(-39.216072, 29.652812)",98.02171124026081,-1.9782887597391834
941,"(57.747616, 46.080436)",96.81962612086225,-1.2020851193985553
942,"(-38.637815, 32.733356)",98.43225292732681,1.6126268064645572
943,"(52.427956, 43.690152)",95.12955808746798,-3.302694839858835
944,"(-41.789343, 30.028375)",96.62790892832867,1.4983508408606776
945,"(53.687333, 44.990736)",94.73067402008665,-1.897234908242013
946,"(-43.582377, 30.509481)",96.12129219778697,1.3906181777003155
947,"(50.579259, 47.66667)",95.41980709319436,-0.7014851045925996
948,"(-43.3612, 29.361724)",97.7091782375196,2.2893711443252354
949,"(54.440077, 47.227077)",96.88194980681789,-0.8272284307017124
950,"(-43.884188, 29.317492)",100.0,5.40080178726816
951,"(56.93648, 46.73291)",100.0,1.2855403502602707
952,"(-44.856961, 31.488007)",98.87881045993382,-1.1211895400661842
953,"(57.240054, 41.67313)",100.0,3.571278558764808
954,"(-42.397996, 35.796643)",100.0,2.811800936771605
955,"(57.568384, 36.936927)",99.17314324837984,-0.826856751620155
956,"(-38.593989, 38.244659)",95.77096733318255,-3.4021759151972835
957,"(57.573912, 35.257401)",97.80699972944339,2.036032396260837
958,"(-37.334247, 38.444945)",96.76011694882011,-1.046882780623279
959,"(57.634624, 39.42203)",96.90371245779905,0.14359550897893925
960,"(-43.942261, 33.024485)",99.6175926841705,2.7138802263714523
961,"(54.93898, 42.513646)",99.56132152628068,-0.056271157889818846
962,"(-43.116569, 30.519264)",96.47288293640761,-3.0884385898730664
963,"(48.654329, 45.547406)",95.38261704276378,-1.0902658936438285
964,"(-44.76122, 30.007897)",95.09265478724095,-0.2899622555228382
965,"(54.360931, 44.228539)",97.73319366540595,2.6405388781650085
966,"(-42.458335, 30.850858)",97.10943527715129,-0.6237583882546602
967,"(55.183207, 43.749295)",99.65795904039008,2.5485237632387854
968,"(-43.532884, 34.562465)",100.0,1.331934715841962
969,"(48.224783, 37.498112)",95.35619515931582,-4.643804840684179
970,"(-48.82217, 33.787326)",98.74713932326033,3.3909441639445137
971,"(47.911835, 39.604284)",94.7176120377141,-4.0295272855462265
972,"(-43.108965, 34.946329)",92.66044744018785,-2.0571645975262536
973,"(48.818728, 36.953977)",92.83567282743763,0.17522538724978506
974,"(-44.90912, 36.287293)",94.34353609283171,1.507863265394076
975,"(49.236432, 35.294357)",93.86004785648379,-0.48348823634792165
976,"(-45.616597, 37.653512)",94.62613442088087,0.7660865643970791
977,"(50.967625, 35.266129)",97.64724009719687,3.021105676315992
978,"(-47.299415, 40.122367)",100.0,2.990870361030728
979,"(55.497616, 32.483113)",100.0,1.1806899846075853
980,"(-42.278649, 42.454573)",100.0,0.07640688304576307
981,"(57.913816, 28.52598)",100.0,3.2614474908002524
982,"(-36.762556, 41.14689)",98.2860655959512,-1.7139344040487947
983,"(64.741081, 33.064679)",98.51393119715746,0.2278656012062671
984,"(-30.387731, 40.851821)",94.61005347648735,-3.903877720670115
985,"(61.721305, 25.161571)",96.0239972769284,1.4139438004410463
986,"(-35.032535, 42.88314)",97.01617004279235,0.992172765863961
987,"(55.746771, 29.159702)",95.39061206533155,-1.6255579774608013
988,"(-41.148332, 42.380934)",99.16711037663106,3.7764983112994983
989,"(55.851297, 27.254772)",100.0,2.6235656195726027
990,"(-37.576849, 42.324238)",100.0,1.4972188976545364
991,"(59.114676, 25.14133)",100.0,1.4077913704128422
992,"(-39.175558, 43.982392)",99.61908561307793,-0.3809143869220735
993,"(54.288817, 25.73023)",97.60292586414953,-2.0161597489283984
994,"(-42.734013, 47.923089)",98.09279309397218,0.4898672298226532
995,"(56.467472, 24.248822)",98.93246994217282,0.8396768482006425
996,"(-43.469065, 44.227618)",98.25198493519713,-0.6804850069756898
997,"(52.960928, 26.237993)",97.36138414763637,-0.8906007875607518
998,"(-47.41712, 48.847731)",99.52269379962735,2.161309651990979
999,"(41.677015, 24.570678)",95.81782311932992,-3.704870680297439
1000,"(-46.705883, 53.494058)",95.78048441304306,-0.03733870628685543
1001,"(46.279294, 18.587751)",99.80252844736582,4.022044034322758
1002,"(-45.500458, 53.043097)",100.0,0.6408291255960556
1003,"(46.795577, 16.317238)",99.67927619346955,-0.3207238065304567
1004,"(-41.233632, 55.72375)",97.66382521498595,-2.0154509784836003
1005,"(45.686861, 14.041991)",96.3218974145491,-1.3419278004368504
1006,"(-40.116868, 55.146908)",95.1904830678345,-1.1314143467145885
1007,"(42.261996, 15.388855)",91.2010086783171,-3.989474389517409
1008,"(-42.332792, 55.636792)",93.1014248033669,1.9004161250498006
1009,"(43.896495, 13.462918)",94.54431389745726,1.4428890940903563
1010,"(-41.370485, 57.359604)",94.75311611052818,0.20880221307091812
1011,"(39.91906, 17.386204)",92.81045640631648,-1.9426597042117073
1012,"(-43.946466, 58.838724)",94.2854856985506,1.475029292234122
1013,"(40.006138, 14.482587)",94.70711177457927,0.42162607602867164
1014,"(-43.80239, 57.691212)",95.85368362126682,1.1465718466875454
1015,"(44.668292, 13.111226)",99.51789384380218,3.6642102225353637
1016,"(-47.166838, 59.251459)",100.0,4.7680658348473495
1017,"(35.655905, 13.731694)",95.21207596268633,-4.78792403731367
1018,"(-43.737625, 61.14964)",93.37682913545416,-1.8352468272321707
1019,"(38.320283, 15.548545)",93.1049116092605,-0.2719175261936575
1020,"(-42.464376, 60.583815)",90.56623924202897,-2.5386723672315292
1021,"(29.002868, 16.852052)",87.82725983988892,-2.7389794021400498
1022,"(-42.971073, 69.216564)",86.69992844436082,-1.127331395528107
1023,"(27.305984, 19.46018)",86.45700182920069,-0.24292661516012465
1024,"(-48.104809, 63.916728)",87.34358355476694,0.8865817255662485
1025,"(28.397245, 22.187077)",88.88611179628705,1.542528241520114
1026,"(-49.424486, 57.911532)",87.15023000087648,-1.7358817954105763
1027,"(32.319087, 19.806622)",88.41348241210041,1.2632524112239265
1028,"(-42.772937, 58.914095)",86.68552613513049,-1.7279562769699264
1029,"(36.983769, 15.975293)",88.93686755404241,2.25134141891192
1030,"(-38.748097, 59.830577)",88.95317015322462,0.01630259918220922
1031,"(37.568143, 14.052673)",88.69695819633368,-0.2562119568909414
1032,"(-38.663122, 59.125675)",86.86005094036385,-1.8369072559698358
1033,"(32.311795, 13.073703)",86.67668503223173,-0.18336590813211046
1034,"(-42.560888, 67.074145)",87.71734880131798,1.0406637690862535
1035,"(28.095534, 17.728154)",88.55291575185974,0.835566950541766
1036,"(-39.399296, 63.802193)",86.05201716515104,-2.5008985867087037
1037,"(28.895141, 14.962986)",84.43696756003818,-1.6150496051128604
1038,"(-40.604134, 68.828139)",85.34597160580137,0.9090040457631792
1039,"(27.120754, 16.989965)",86.12002605008657,0.7740544442852015
1040,"(-47.037094, 63.995401)",88.77372591688571,2.6536998667991467
1041,"(24.162021, 16.97133)",89.66667790373972,0.8929519868540197
1042,"(-45.499542, 71.404381)",86.8183642569662,-2.848313646773523
1043,"(19.355908, 19.53057)",85.43311277152443,-1.3852514854417641
1044,"(-46.659655, 70.479942)",85.02351576483139,-0.4095970066930453
1045,"(19.703556, 23.393432)",82.17247642757461,-2.851039337256775
1046,"(-46.158212, 70.865997)",79.15646585964278,-3.016010567931828
1047,"(22.52666, 22.93704)",81.0184079407153,1.8619420810725231
1048,"(-48.36817, 64.595027)",82.48695257502554,1.4685446343102402
1049,"(22.574754, 19.436638)",81.6737643706316,-0.8131882043939405
1050,"(-39.869735, 66.364283)",79.15021412098697,-2.523550249644622
1051,"(21.516717, 17.870479)",79.37863795223961,0.22842383125264507
1052,"(-39.943997, 63.418948)",75.8115342724183,-3.567103679821313
1053,"(23.995104, 22.758482)",76.75530036955323,0.9437660971349207
1054,"(-44.426795, 59.929335)",77.16777319834915,0.41247282879593394
1055,"(26.389619, 24.084173)",78.79697320166792,1.6292000033187681
1056,"(-48.347133, 59.677756)",77.03377214246716,-1.7632010592007732
1057,"(19.049716, 26.332387)",77.16886897071666,0.1350968282494947
1058,"(-45.306443, 62.502061)",74.2289495010024,-2.9399194697142543
1059,"(19.530889, 24.189941)",72.13260838548483,-2.096341115517574
1060,"(-43.964563, 61.299094)",72.00030916138596,-0.13229922409887324
1061,"(19.204412, 23.941677)",73.98665997745682,1.9863508160708634
1062,"(-46.608943, 67.921791)",73.17048753528033,-0.8161724421764918
1063,"(14.795926, 29.292597)",72.66310967757104,-0.5073778577092849
1064,"(-53.246009, 57.575046)",73.84147021120263,1.1783605336315837
1065,"(18.82328, 30.129848)",73.76479717163623,-0.07667303956639832
1066,"(-48.80637, 55.122196)",70.92509203521297,-2.839705136423266
1067,"(16.687198, 30.065962)",69.3304863324703,-1.5946057027426657
1068,"(-50.935127, 55.669722)",71.78013004977335,2.449643717303052
1069,"(17.483216, 34.335732)",72.74004995966055,0.959919909887206
1070,"(-55.416692, 44.315559)",73.80345623246701,1.063406272806455
1071,"(15.543212, 36.908866)",75.27863919582728,1.4751829633602636
1072,"(-60.923785, 35.18915)",76.94886626814814,1.670227072320855
1073,"(18.479069, 41.174909)",77.39525552434856,0.44638925620042547
1074,"(-57.61466, 18.634476)",78.88284956825659,1.4875940439080322
1075,"(11.769066, 42.581392)",77.62613196534738,-1.2567176029092006
1076,"(-55.083829, 14.517999)",74.8676567472847,-2.758475218062685
1077,"(10.910305, 46.33633)",74.58305892679549,-0.2845978204892085
1078,"(-51.310178, 2.988706)",73.57527597858169,-1.0077829482137954
1079,"(8.302881, 46.095304)",73.06505220543842,-0.5102237731432719
1080,"(-43.543674, -5.515338)",72.76256719643932,-0.30248500899910563
1081,"(7.502429, 45.058618)",71.58156331679106,-1.181003879648253
1082,"(-45.795236, -8.217936)",70.73658145362874,-0.8449818631623138
1083,"(5.408063, 41.208942)",69.26172773162843,-1.4748537220003255
1084,"(-54.826677, 6.007025)",68.68079831635283,-0.580929415275597
1085,"(0.776693, 38.991741)",65.46978921872004,-3.2110090976328034
1086,"(-47.774403, -5.965779)",65.13896727724595,-0.33082194147408855
1087,"(3.5198, 38.788578)",67.2903551673284,2.151387890082442
1088,"(-58.829318, 14.112936)",68.9107147972399,1.6203596299115068
1089,"(4.736805, 37.112563)",68.35391850398099,-0.5567962932589108
1090,"(-65.594767, 30.131142)",68.66397758456479,0.3100590805837964
1091,"(6.459947, 39.593923)",69.03635731066,0.37237972609520853
1092,"(-58.001461, 22.213792)",69.00742711422467,-0.028930196435321243
1093,"(11.350175, 42.919567)",70.60756114946338,1.6001340352387081
1094,"(-50.124628, 14.120844)",69.62291640039362,-0.9846447490697585
1095,"(12.44093, 40.409401)",68.7773290193025,-0.8455873810911183
1096,"(-55.017588, 21.110836)",70.34887788537623,1.57154886607373
1097,"(10.775015, 36.806645)",68.24546492751158,-2.103412957864647
1098,"(-60.755579, 35.895098)",68.92017227764562,0.674707350134041
1099,"(7.070641, 34.894287)",68.82944110087675,-0.090731176768868
1100,"(-62.204297, 49.506511)",72.68496936496197,3.8555282640852173
1101,"(9.619075, 35.052555)",72.95583938389798,0.27087001893600504
1102,"(-63.022897, 43.585505)",74.13304386723208,1.1772044833340929
1103,"(11.102655, 34.641559)",75.19510704245947,1.062063175227396
1104,"(-59.745761, 47.548771)",73.37773338959362,-1.817373652865857
1105,"(13.715584, 35.004294)",74.00842266691583,0.6306892773222221
1106,"(-62.665118, 46.316063)",76.51040720273778,2.5019845358219523
1107,"(9.254116, 36.457682)",73.42586107800159,-3.084546124736189
1108,"(-64.605907, 39.944938)",73.36692511357329,-0.058935964428296295
1109,"(8.733984, 36.808143)",76.48474292460247,3.1178178110291843
1110,"(-68.590252, 33.388223)",75.6463153990176,-0.8384275255848721
1111,"(11.735713, 31.237103)",80.03152894545674,4.385213546439148
1112,"(-58.370684, 61.301443)",77.14219789471345,-2.8893310507432903
1113,"(12.388921, 31.394959)",77.80101380826132,0.6588159135478755
1114,"(-60.729675, 61.271767)",77.65507509611388,-0.14593871214743442
1115,"(9.208466, 33.740589)",78.17169706005633,0.5166219639424583
1116,"(-64.389158, 55.364282)",81.29562652852816,3.1239294684718275
1117,"(12.181082, 30.910495)",81.85021634827197,0.5545898197438135
1118,"(-62.527813, 66.785419)",84.9406089199932,3.090392571721227
1119,"(11.297984, 28.888231)",86.57553192718272,1.6349230071895242
1120,"(-64.197635, 75.092377)",88.42510297441689,1.849571047234168
1121,"(8.745925, 27.65539)",86.30858040767274,-2.116522566744154
1122,"(-53.869097, 88.557054)",86.49616187135582,0.18758146368308287
1123,"(11.040665, 24.916861)",89.9455016003999,3.449339729044073
1124,"(-58.472405, 91.570919)",95.24605859217412,5.300556991774233
1125,"(8.200825, 24.421876)",95.34950118822691,0.10344259605279006
1126,"(-50.277359, 103.150796)",97.80568493676464,2.456183748537732
1127,"(8.892098, 21.807474)",100.0,3.043717956049912
1128,"(-47.205147, 105.182818)",100.0,0.5334947420033859
1129,"(7.791006, 27.425728)",96.01651512751513,-3.9834848724848664
1130,"(-61.264954, 97.622407)",95.24779624950055,-0.7687188780145835
1131,"(9.367998, 27.917786)",97.23583045063884,1.9880342011382848
1132,"(-65.407219, 92.387408)",97.34264908796376,0.10681863732491795
1133,"(5.675313, 30.219091)",98.08518324901938,0.7425341610556191
1134,"(-68.248087, 98.934538)",96.71661688476803,-1.3685663642513464
1135,"(3.643261, 29.449853)",97.85973597170415,1.1431190869361227
1136,"(-54.466996, 111.260547)",98.32016180494702,0.4604258332428613
1137,"(1.869936, 33.714439)",97.88545825584379,-0.43470354910322745
1138,"(-66.402135, 106.544591)",98.57632034540251,0.6908620895587145
1139,"(5.029961, 31.404802)",100.0,1.8521464703958312
1140,"(-65.914587, 96.524546)",98.26025939504305,-1.7397406049569561
1141,"(9.211542, 30.277336)",99.69480626763327,1.43454687259022
1142,"(-76.689291, 81.1061)",99.39591037956303,-0.29889588807023615
1143,"(11.823779, 29.005158)",100.0,0.7015093386172404
1144,"(-73.189109, 76.879058)",99.29316817065208,-0.706831829347913
1145,"(10.370305, 28.624756)",99.99361349511746,0.7004453244653821
1146,"(-71.471399, 87.349013)",100.0,2.4659441963374884
1147,"(10.538097, 28.712595)",96.84182019331641,-3.1581798066835947
1148,"(-68.128924, 83.754014)",97.07813472945462,0.236314536138205
1149,"(13.271533, 28.766024)",98.50638093768762,1.4282462082330079
1150,"(-78.268175, 78.797255)",99.01875209387364,0.5123711561860147
1151,"(8.837719, 30.80557)",100.0,1.7372794765308592
1152,"(-80.14649, 81.080296)",99.87246610117994,-0.1275338988200551
1153,"(7.186395, 30.661306)",100.0,1.213422458072293
1154,"(-74.449222, 90.028569)",99.9167935728278,-0.08320642717220533
1155,"(8.861032, 31.774352)",100.0,6.084945038652062
1156,"(-79.215549, 71.249093)",97.84327497666332,-2.1567250233366813
1157,"(14.471129, 29.721357)",98.02982508401702,0.1865501073536959
1158,"(-76.588065, 72.620107)",98.29105584907072,0.2612307650536965
1159,"(12.159293, 30.858781)",99.96708556223285,1.6760297131621327
1160,"(-77.624609, 68.471183)",98.87803913450993,-1.0890464277229244
1161,"(17.59227, 33.349424)",100.0,1.5906454386430213
1162,"(-78.506427, 52.973105)",97.43809237177624,-2.5619076282237665
1163,"(13.900017, 35.023866)",94.90402981885855,-2.534062552917688
1164,"(-76.021699, 44.930186)",89.98955022532154,-4.914479593537005
1165,"(13.486226, 32.411958)",89.51378117373156,-0.47576905158997757
1166,"(-72.766279, 54.607756)",90.98172489880764,1.4679437250760787
1167,"(15.753703, 33.684356)",93.68248833308893,2.7007634342812863
1168,"(-81.207249, 50.52036)",96.71228596984972,3.0297976367607893
1169,"(16.193298, 33.780875)",100.0,3.6874619468086043
1170,"(-80.302494, 52.760358)",98.61779537252983,-1.3822046274701705
1171,"(15.650437, 35.611689)",98.45434758814365,-0.1634477843861788
1172,"(-87.630596, 42.771607)",100.0,1.7450126098704253
1173,"(11.227154, 33.973878)",97.47411420846751,-2.525885791532486
1174,"(-85.502242, 56.133081)",96.5449625203665,-0.92915168810101
1175,"(8.43533, 32.889855)",97.43299880141076,0.8880362810442655
1176,"(-84.868572, 71.812163)",98.38822453652168,0.9552257351109097
1177,"(6.110549, 31.950466)",98.66655469946124,0.27833016293956797
1178,"(-78.097456, 84.83624)",100.0,2.7380685980756816
1179,"(5.438093, 31.599354)",100.0,0.2450800231015745
1180,"(-72.353002, 92.394857)",100.0,1.3888677559782974
1181,"(5.525714, 31.900068)",100.0,0.7418863276484766
1182,"(-76.916364, 92.611711)",100.0,4.029119442634843
1183,"(1.688298, 34.246697)",99.67166012966742,-0.3283398703325779
1184,"(-73.770529, 99.712498)",100.0,0.6345870975456691
1185,"(6.557627, 33.588988)",100.0,0.7184021124557534
1186,"(-82.730303, 72.276128)",97.25588046041248,-2.7441195395875133
1187,"(8.569739, 33.72564)",98.90538216906187,1.64950170864938
1188,"(-84.694321, 59.608812)",100.0,1.5078550327165385
1189,"(5.794729, 35.249432)",96.32375502252017,-3.6762449774798243
1190,"(-87.816313, 56.242654)",97.90632687054891,1.5825718480287414
1191,"(9.770551, 33.230252)",98.06334022205142,0.15701335150250811
1192,"(-77.909975, 62.124249)",95.0948441847526,-2.9684960372988223
1193,"(11.222141, 32.558198)",95.23795439832266,0.14311021357005174
1194,"(-77.564105, 63.350583)",94.29817526533803,-0.9397791329846228
1195,"(13.768445, 31.249945)",96.38796702751914,2.0897917621811115
1196,"(-75.549927, 67.346845)",94.58898487229015,-1.7989821552289877
1197,"(7.795247, 30.206549)",95.03203648013327,0.4430516078431147
1198,"(-67.663195, 84.813987)",92.59589775889782,-2.4361387212354555
1199,"(8.730224, 26.867273)",96.05889896838407,3.463001209486248
1200,"(-59.03602, 92.935512)",95.62192774065922,-0.4369712277248477
1201,"(8.426506, 28.073761)",94.94942671417915,-0.6725010264800564
1202,"(-60.795988, 91.568729)",95.34204529796529,0.39261858378613357
1203,"(10.02922, 25.547129)",96.04195348310374,0.6999081851384539
1204,"(-60.024158, 95.498955)",97.64147312952117,1.5995196464174393
1205,"(10.281632, 29.2367)",96.88752661545605,-0.7539465140651231
1206,"(-68.803282, 83.768761)",96.9439111520272,0.056384536571144395
1207,"(8.265602, 30.410756)",97.21430084913058,0.27038969710338534
1208,"(-75.123931, 85.198042)",97.12263029719622,-0.09167055193435864
1209,"(13.582715, 30.082109)",100.0,3.12745841891122
1210,"(-74.337241, 66.723522)",97.9998184956457,-2.000181504354297
1211,"(21.740521, 25.930051)",100.0,2.028874281464141
1212,"(-67.274026, 71.039491)",100.0,0.17586994476313197
1213,"(21.843177, 24.912587)",100.0,0.7981955613040028
1214,"(-69.531707, 68.986808)",100.0,2.0784885767753334
1215,"(20.86823, 28.685493)",100.0,1.0096397121697411
1216,"(-72.373419, 65.394059)",99.59454167697876,-0.40545832302124224
1217,"(19.251128, 25.70283)",100.0,0.8487273961080519
1218,"(-66.635125, 73.132596)",96.99466387536113,-3.005336124638875
1219,"(21.66334, 21.796495)",100.0,3.1194519654971606
1220,"(-58.185241, 75.736794)",96.59706221868146,-3.402937781318545
1221,"(20.82131, 23.578726)",97.97501209738047,1.3779498786990128
1222,"(-63.304986, 71.337258)",97.9065486257526,-0.06846347162786182
1223,"(25.400281, 20.917516)",99.18514176840819,1.2785931426555828
1224,"(-66.735422, 71.802916)",100.0,3.6156409941953895
1225,"(24.160242, 21.632436)",100.0,2.73259009982154
1226,"(-62.724359, 75.883707)",99.66857385656607,-0.33142614343393123
1227,"(23.036161, 22.257618)",100.0,1.5873609433018168
1228,"(-61.693102, 78.071142)",100.0,2.5147206569374267
1229,"(19.307377, 22.048181)",99.16679461627017,-0.8332053837298394
1230,"(-65.259534, 79.483149)",100.0,3.864239317776292
1231,"(18.071886, 23.834136)",100.0,0.45467241905264677
1232,"(-66.231686, 80.697509)",100.0,2.468902418908574
1233,"(16.607469, 26.6149)",100.0,3.3061181289129657
1234,"(-65.26841, 74.104219)",96.61521690801507,-3.384783091984926
1235,"(17.700267, 26.102049)",95.2855391638212,-1.3296777441938659
1236,"(-59.040546, 69.688221)",92.69147564573399,-2.594063518087209
1237,"(18.918501, 26.638328)",92.52340528801227,-0.16807035772171108
1238,"(-62.726472, 67.247438)",93.46201110251852,0.9386058145062475
1239,"(20.145668, 24.655226)",92.86351281284253,-0.5984982896759903
1240,"(-59.42506, 70.120209)",94.75537535887972,1.8918625460371892
1241,"(22.60824, 22.205414)",94.89878481541551,0.14340945653579923
1242,"(-57.110904, 73.145468)",95.39211059613388,0.4933257807183627
